요일,출발,도착,이동인구(합),x1,y1,x2,y2
주중,11240,11230,15542.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주중,11220,11230,13078.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11230,11220,12560.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11250,11240,11240.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11210,11230,9802.0,37.4753861111111,126.953844444444,37.514575,127.049555555555
주중,11210,11220,8737.0,37.4753861111111,126.953844444444,37.4807861111111,127.034811111111
주중,11050,11230,7957.0,37.5357388888888,127.084533333333,37.514575,127.049555555555
주중,11140,11130,7638.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11150,11160,7334.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11200,11220,6971.0,37.5096555555555,126.941575,37.4807861111111,127.034811111111
주중,11160,11150,6590.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주중,11240,11250,6557.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주중,11080,11010,6285.0,37.5863833333333,127.020333333333,37.5703777777777,126.981641666666
주중,11240,11220,5974.0,37.5117555555555,127.107930555555,37.4807861111111,127.034811111111
주중,11250,11230,5778.0,37.5273666666666,127.125863888888,37.514575,127.049555555555
주중,11230,11240,5561.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주중,11060,11040,5553.0,37.571625,127.042141666666,37.5606111111111,127.039
주중,11130,11140,5533.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11200,11230,5469.0,37.5096555555555,126.941575,37.514575,127.049555555555
주중,11070,11230,5438.0,37.6038055555555,127.094777777777,37.514575,127.049555555555
주중,11160,11190,5276.0,37.5481555555555,126.851675,37.5236111111111,126.898341666666
주중,11040,11230,5132.0,37.5606111111111,127.039,37.514575,127.049555555555
주중,11200,11190,4855.0,37.5096555555555,126.941575,37.5236111111111,126.898341666666
주중,11140,11190,4784.0,37.5607055555555,126.910530555555,37.5236111111111,126.898341666666
주중,11210,11200,4783.0,37.4753861111111,126.953844444444,37.5096555555555,126.941575
주중,11050,11040,4711.0,37.5357388888888,127.084533333333,37.5606111111111,127.039
주중,11020,11010,4637.0,37.5610027777777,126.999641666666,37.5703777777777,126.981641666666
주중,11170,11190,4605.0,37.49265,126.889597222222,37.5236111111111,126.898341666666
주중,11210,11190,4601.0,37.4753861111111,126.953844444444,37.5236111111111,126.898341666666
주중,11120,11130,4558.0,37.5096555555555,126.941575,37.5763666666666,126.938897222222
주중,11130,11020,4361.0,37.5763666666666,126.938897222222,37.5610027777777,126.999641666666
주중,11010,11020,4248.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주중,11120,11010,4197.0,37.5096555555555,126.941575,37.5703777777777,126.981641666666
주중,11120,11140,4180.0,37.5096555555555,126.941575,37.5607055555555,126.910530555555
주중,11020,11060,3995.0,37.5610027777777,126.999641666666,37.571625,127.042141666666
주중,11140,11020,3835.0,37.5607055555555,126.910530555555,37.5610027777777,126.999641666666
주중,11170,11180,3824.0,37.49265,126.889597222222,37.4491083333333,126.904197222222
주중,11190,11230,3775.0,37.5236111111111,126.898341666666,37.514575,127.049555555555
주중,11080,11020,3748.0,37.5863833333333,127.020333333333,37.5610027777777,126.999641666666
주중,11130,11010,3731.0,37.5763666666666,126.938897222222,37.5703777777777,126.981641666666
주중,11050,11240,3729.0,37.5357388888888,127.084533333333,37.5117555555555,127.107930555555
주중,11200,11210,3708.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주중,11210,11180,3690.0,37.4753861111111,126.953844444444,37.4491083333333,126.904197222222
주중,11090,11080,3637.0,37.6369555555555,127.027719444444,37.5863833333333,127.020333333333
주중,11150,11190,3622.0,37.5142305555555,126.868708333333,37.5236111111111,126.898341666666
주중,11140,11160,3479.0,37.5607055555555,126.910530555555,37.5481555555555,126.851675
주중,11020,11080,3434.0,37.5610027777777,126.999641666666,37.5863833333333,127.020333333333
주중,11030,11020,3433.0,37.5360944444444,126.967522222222,37.5610027777777,126.999641666666
주중,11070,11060,3393.0,37.6038055555555,127.094777777777,37.571625,127.042141666666
주중,11190,11160,3390.0,37.5236111111111,126.898341666666,37.5481555555555,126.851675
주중,11190,11220,3378.0,37.5236111111111,126.898341666666,37.4807861111111,127.034811111111
주중,11160,11230,3334.0,37.5481555555555,126.851675,37.514575,127.049555555555
주중,11080,11060,3315.0,37.5863833333333,127.020333333333,37.571625,127.042141666666
주중,11110,11230,3280.0,37.6514611111111,127.058388888888,37.514575,127.049555555555
주중,11190,11170,3255.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주중,11170,11230,3191.0,37.49265,126.889597222222,37.514575,127.049555555555
주중,11030,11230,3161.0,37.5360944444444,126.967522222222,37.514575,127.049555555555
주중,11060,11020,3068.0,37.571625,127.042141666666,37.5610027777777,126.999641666666
주중,11140,11030,3022.0,37.5607055555555,126.910530555555,37.5360944444444,126.967522222222
주중,11100,11110,2984.0,37.6658333333333,127.049522222222,37.6514611111111,127.058388888888
주중,11060,11230,2917.0,37.571625,127.042141666666,37.514575,127.049555555555
주중,11120,11020,2917.0,37.5096555555555,126.941575,37.5610027777777,126.999641666666
주중,11090,11010,2896.0,37.6369555555555,127.027719444444,37.5703777777777,126.981641666666
주중,11250,11220,2883.0,37.5273666666666,127.125863888888,37.4807861111111,127.034811111111
주중,11050,11220,2872.0,37.5357388888888,127.084533333333,37.4807861111111,127.034811111111
주중,11190,11200,2868.0,37.5236111111111,126.898341666666,37.5096555555555,126.941575
주중,11040,11060,2865.0,37.5606111111111,127.039,37.571625,127.042141666666
주중,11180,11170,2847.0,37.4491083333333,126.904197222222,37.49265,126.889597222222
주중,11060,11010,2767.0,37.571625,127.042141666666,37.5703777777777,126.981641666666
주중,11080,11230,2738.0,37.5863833333333,127.020333333333,37.514575,127.049555555555
주중,11090,11020,2725.0,37.6369555555555,127.027719444444,37.5610027777777,126.999641666666
주중,11230,11050,2662.0,37.514575,127.049555555555,37.5357388888888,127.084533333333
주중,11040,11020,2654.0,37.5606111111111,127.039,37.5610027777777,126.999641666666
주중,11110,11100,2640.0,37.6514611111111,127.058388888888,37.6658333333333,127.049522222222
주중,11140,11010,2617.0,37.5607055555555,126.910530555555,37.5703777777777,126.981641666666
주중,11040,11050,2616.0,37.5606111111111,127.039,37.5357388888888,127.084533333333
주중,11090,11100,2609.0,37.6369555555555,127.027719444444,37.6658333333333,127.049522222222
주중,11070,11220,2573.0,37.6038055555555,127.094777777777,37.4807861111111,127.034811111111
주중,11170,11160,2544.0,37.49265,126.889597222222,37.5481555555555,126.851675
주중,11110,11070,2503.0,37.6514611111111,127.058388888888,37.6038055555555,127.094777777777
주중,11210,11170,2489.0,37.4753861111111,126.953844444444,37.49265,126.889597222222
주중,11160,11140,2453.0,37.5481555555555,126.851675,37.5607055555555,126.910530555555
주중,11130,11120,2431.0,37.5763666666666,126.938897222222,37.5096555555555,126.941575
주중,11120,11230,2430.0,37.5096555555555,126.941575,37.514575,127.049555555555
주중,11140,11230,2406.0,37.5607055555555,126.910530555555,37.514575,127.049555555555
주중,11070,11110,2406.0,37.6038055555555,127.094777777777,37.6514611111111,127.058388888888
주중,11030,11220,2376.0,37.5360944444444,126.967522222222,37.4807861111111,127.034811111111
주중,11110,11020,2368.0,37.6514611111111,127.058388888888,37.5610027777777,126.999641666666
주중,11140,11120,2359.0,37.5607055555555,126.910530555555,37.5096555555555,126.941575
주중,11070,11050,2347.0,37.6038055555555,127.094777777777,37.5357388888888,127.084533333333
주중,11170,11220,2326.0,37.49265,126.889597222222,37.4807861111111,127.034811111111
주중,11190,11140,2316.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주중,11020,11040,2291.0,37.5610027777777,126.999641666666,37.5606111111111,127.039
주중,11110,11060,2272.0,37.6514611111111,127.058388888888,37.571625,127.042141666666
주중,11030,11140,2209.0,37.5360944444444,126.967522222222,37.5607055555555,126.910530555555
주중,11100,11090,2204.0,37.6658333333333,127.049522222222,37.6369555555555,127.027719444444
주중,11200,11030,2195.0,37.5096555555555,126.941575,37.5360944444444,126.967522222222
주중,11140,11210,2194.0,37.5607055555555,126.910530555555,37.4753861111111,126.953844444444
주중,11190,11020,2172.0,37.5236111111111,126.898341666666,37.5610027777777,126.999641666666
주중,11100,11020,2108.0,37.6658333333333,127.049522222222,37.5610027777777,126.999641666666
주중,11010,11080,2086.0,37.5703777777777,126.981641666666,37.5863833333333,127.020333333333
주중,11050,11250,2081.0,37.5357388888888,127.084533333333,37.5273666666666,127.125863888888
주중,11060,11080,2079.0,37.571625,127.042141666666,37.5863833333333,127.020333333333
주중,11210,11020,2072.0,37.4753861111111,126.953844444444,37.5610027777777,126.999641666666
주중,11190,11180,2064.0,37.5236111111111,126.898341666666,37.4491083333333,126.904197222222
주중,11200,11020,2032.0,37.5096555555555,126.941575,37.5610027777777,126.999641666666
주중,11190,11010,1985.0,37.5236111111111,126.898341666666,37.5703777777777,126.981641666666
주중,11110,11080,1975.0,37.6514611111111,127.058388888888,37.5863833333333,127.020333333333
주중,11070,11040,1973.0,37.6038055555555,127.094777777777,37.5606111111111,127.039
주중,11110,11010,1969.0,37.6514611111111,127.058388888888,37.5703777777777,126.981641666666
주중,11020,11090,1965.0,37.5610027777777,126.999641666666,37.6369555555555,127.027719444444
주중,11180,11230,1964.0,37.4491083333333,126.904197222222,37.514575,127.049555555555
