요일,출발,도착,이동인구(합),x1,y1,x2,y2
주중,11220,11230,174002.0,37.4807861111111,127.034811111111,37.514575,127.049555555555
주중,11230,11220,165703.0,37.514575,127.049555555555,37.4807861111111,127.034811111111
주중,11230,11240,144954.0,37.514575,127.049555555555,37.5117555555555,127.107930555555
주중,11130,11140,95026.0,37.5763666666666,126.938897222222,37.5607055555555,126.910530555555
주중,11230,11210,90615.0,37.514575,127.049555555555,37.4753861111111,126.953844444444
주중,11140,11130,77467.0,37.5607055555555,126.910530555555,37.5763666666666,126.938897222222
주중,11240,11250,75581.0,37.5117555555555,127.107930555555,37.5273666666666,127.125863888888
주중,11020,11010,72328.0,37.5610027777777,126.999641666666,37.5703777777777,126.981641666666
주중,11240,11230,71221.0,37.5117555555555,127.107930555555,37.514575,127.049555555555
주중,11230,11050,69243.0,37.514575,127.049555555555,37.5357388888888,127.084533333333
주중,11220,11210,67664.0,37.4807861111111,127.034811111111,37.4753861111111,126.953844444444
주중,11190,11140,64386.0,37.5236111111111,126.898341666666,37.5607055555555,126.910530555555
주중,11190,11160,62372.0,37.5236111111111,126.898341666666,37.5481555555555,126.851675
주중,11010,11020,61494.0,37.5703777777777,126.981641666666,37.5610027777777,126.999641666666
주중,11160,11150,61283.0,37.5481555555555,126.851675,37.5142305555555,126.868708333333
주중,11040,11050,61174.0,37.5606111111111,127.039,37.5357388888888,127.084533333333
주중,11230,11040,57645.0,37.514575,127.049555555555,37.5606111111111,127.039
주중,11150,11160,54689.0,37.5142305555555,126.868708333333,37.5481555555555,126.851675
주중,11220,11200,52751.0,37.4807861111111,127.034811111111,37.5096555555555,126.941575
주중,11250,11240,50440.0,37.5273666666666,127.125863888888,37.5117555555555,127.107930555555
주중,11190,11170,49902.0,37.5236111111111,126.898341666666,37.49265,126.889597222222
주중,11020,11140,48524.0,37.5610027777777,126.999641666666,37.5607055555555,126.910530555555
주중,11230,11200,48432.0,37.514575,127.049555555555,37.5096555555555,126.941575
주중,11220,11240,45416.0,37.4807861111111,127.034811111111,37.5117555555555,127.107930555555
주중,11190,11200,44807.0,37.5236111111111,126.898341666666,37.5096555555555,126.941575
주중,11020,11030,44780.0,37.5610027777777,126.999641666666,37.5360944444444,126.967522222222
주중,11010,11080,43763.0,37.5703777777777,126.981641666666,37.5863833333333,127.020333333333
주중,11020,11040,41164.0,37.5610027777777,126.999641666666,37.5606111111111,127.039
주중,11230,11250,40551.0,37.514575,127.049555555555,37.5273666666666,127.125863888888
주중,11190,11210,40249.0,37.5236111111111,126.898341666666,37.4753861111111,126.953844444444
주중,11200,11210,40156.0,37.5096555555555,126.941575,37.4753861111111,126.953844444444
주중,11140,11190,40103.0,37.5607055555555,126.910530555555,37.5236111111111,126.898341666666
주중,11140,11120,39827.0,37.5607055555555,126.910530555555,37.5096555555555,126.941575
